Municipio,Año,Subtipo de delito,Valor
Bacanora,2026,Pornografía infantil,0
Bacanora,2026,Privación ilegal de la libertad,0
Bacanora,2026,Rapto,0
Bacanora,2026,Retención o sustracción de menores e incapaces,0
Bacanora,2026,Robo a casa habitación,0
Bacanora,2026,Robo a institución bancaria,0
Bacanora,2026,Robo a negocio,0
Bacanora,2026,Robo a transeúnte en espacio abierto al público,0
Bacanora,2026,Robo a transeúnte en vía pública,0
Bacanora,2026,Robo a transportista,0
Bacanora,2026,Robo de autopartes,0
Bacanora,2026,Robo de ganado,0
Bacanora,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Bacanora,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Bacanora,2026,Robo de maquinaria - Tractores y/o montacargas,0
Bacanora,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Bacanora,2026,Robo de vehículo automotor - Embarcaciones,0
Bacanora,2026,Robo de vehículo automotor - Motocicleta,0
Bacanora,2026,Robo en transporte individual,0
Bacanora,2026,Robo en transporte público colectivo,0
Bacanora,2026,Robo en transporte público individual,0
Bacanora,2026,Secuestro con calidad de rehén,0
Bacanora,2026,Secuestro exprés,0
Bacanora,2026,Secuestro extorsivo,0
Bacanora,2026,Secuestro para causar daño,0
Bacanora,2026,Suplantación y usurpación de identidad,0
Bacanora,2026,Tentativa de extorsión por otros medios,0
Bacanora,2026,Tentativa de extorsión presencial,0
Bacanora,2026,Tentativa de feminicidio,0
Bacanora,2026,Tentativa de homicidio doloso,0
Bacanora,2026,Tortura,0
Bacanora,2026,Trata de personas con fines de explotación sexual,0
Bacanora,2026,Trata de personas con fines de trabajo o servicios forzados,0
Bacanora,2026,Trata de personas con fines de tráfico de órganos,0
Bacanora,2026,Trata de personas con otros fines,0
Bacanora,2026,Tráfico de menores,0
Bacanora,2026,Violación a la intimidad sexual,0
Bacanora,2026,Violación equiparada,0
Bacanora,2026,Violación simple,0
Bacanora,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Bacanora,2026,Violencia familiar,0
Bacerac,2026,Aborto,0
Bacerac,2026,Abuso de confianza,1
Bacerac,2026,Abuso sexual,0
Bacerac,2026,Acoso sexual,0
Bacerac,2026,Allanamiento de morada,0
Bacerac,2026,Amenazas,0
Bacerac,2026,Contra el medio ambiente,0
Bacerac,2026,Corrupción de menores,0
Bacerac,2026,Daño a la propiedad,0
Bacerac,2026,Delitos cometidos por servidores públicos,0
Bacerac,2026,Delitos contra la administración de justicia,0
Bacerac,2026,Despojo,0
Bacerac,2026,Discriminación,0
Bacerac,2026,Electorales,0
Bacerac,2026,Evasión de presos,0
Bacerac,2026,Extorsión por otros medios,0
Bacerac,2026,Extorsión presencial,0
Bacerac,2026,Falsedad,0
Bacerac,2026,Falsificación,0
Bacerac,2026,Feminicidio,0
Bacerac,2026,Fraude,0
Bacerac,2026,Homicidio culposo,0
Bacerac,2026,Homicidio doloso,0
Bacerac,2026,Hostigamiento sexual,0
Bacerac,2026,Incesto,0
Bacerac,2026,Incumplimiento de obligaciones de asistencia familiar,0
Bacerac,2026,Lesiones culposas,0
Bacerac,2026,Lesiones dolosas,0
Bacerac,2026,Narcomenudeo con fines de venta,0
Bacerac,2026,Narcomenudeo posesión simple,0
Bacerac,2026,Otros delitos contra el patrimonio,0
Bacerac,2026,Otros delitos contra la familia,1
Bacerac,2026,Otros delitos contra la sociedad,0
Bacerac,2026,Otros delitos del Fuero Común,0
Bacerac,2026,Otros delitos que atentan contra la libertad personal,0
Bacerac,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Bacerac,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Bacerac,2026,Otros robos,1
Bacerac,2026,Pornografía infantil,0
Bacerac,2026,Privación ilegal de la libertad,0
Bacerac,2026,Rapto,0
Bacerac,2026,Retención o sustracción de menores e incapaces,0
Bacerac,2026,Robo a casa habitación,0
Bacerac,2026,Robo a institución bancaria,0
Bacerac,2026,Robo a negocio,0
Bacerac,2026,Robo a transeúnte en espacio abierto al público,0
Bacerac,2026,Robo a transeúnte en vía pública,0
Bacerac,2026,Robo a transportista,0
Bacerac,2026,Robo de autopartes,0
Bacerac,2026,Robo de ganado,0
Bacerac,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Bacerac,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Bacerac,2026,Robo de maquinaria - Tractores y/o montacargas,0
Bacerac,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Bacerac,2026,Robo de vehículo automotor - Embarcaciones,0
Bacerac,2026,Robo de vehículo automotor - Motocicleta,0
Bacerac,2026,Robo en transporte individual,0
Bacerac,2026,Robo en transporte público colectivo,0
Bacerac,2026,Robo en transporte público individual,0
Bacerac,2026,Secuestro con calidad de rehén,0
Bacerac,2026,Secuestro exprés,0
Bacerac,2026,Secuestro extorsivo,0
Bacerac,2026,Secuestro para causar daño,0
Bacerac,2026,Suplantación y usurpación de identidad,0
Bacerac,2026,Tentativa de extorsión por otros medios,0
Bacerac,2026,Tentativa de extorsión presencial,0
Bacerac,2026,Tentativa de feminicidio,0
Bacerac,2026,Tentativa de homicidio doloso,0
Bacerac,2026,Tortura,0
Bacerac,2026,Trata de personas con fines de explotación sexual,0
Bacerac,2026,Trata de personas con fines de trabajo o servicios forzados,0
Bacerac,2026,Trata de personas con fines de tráfico de órganos,0
Bacerac,2026,Trata de personas con otros fines,0
Bacerac,2026,Tráfico de menores,0
Bacerac,2026,Violación a la intimidad sexual,0
Bacerac,2026,Violación equiparada,0
Bacerac,2026,Violación simple,0
Bacerac,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Bacerac,2026,Violencia familiar,0
Bacoachi,2026,Aborto,0
Bacoachi,2026,Abuso de confianza,0
Bacoachi,2026,Abuso sexual,0
Bacoachi,2026,Acoso sexual,0
Bacoachi,2026,Allanamiento de morada,0
Bacoachi,2026,Amenazas,0
Bacoachi,2026,Contra el medio ambiente,0
Bacoachi,2026,Corrupción de menores,0
Bacoachi,2026,Daño a la propiedad,0
Bacoachi,2026,Delitos cometidos por servidores públicos,0
Bacoachi,2026,Delitos contra la administración de justicia,0
Bacoachi,2026,Despojo,0
Bacoachi,2026,Discriminación,0
Bacoachi,2026,Electorales,0
Bacoachi,2026,Evasión de presos,0
Bacoachi,2026,Extorsión por otros medios,0
Bacoachi,2026,Extorsión presencial,0
Bacoachi,2026,Falsedad,0
Bacoachi,2026,Falsificación,0
Bacoachi,2026,Feminicidio,0
Bacoachi,2026,Fraude,0
Bacoachi,2026,Homicidio culposo,0
Bacoachi,2026,Homicidio doloso,0
Bacoachi,2026,Hostigamiento sexual,0
Bacoachi,2026,Incesto,0
Bacoachi,2026,Incumplimiento de obligaciones de asistencia familiar,0
Bacoachi,2026,Lesiones culposas,0
Bacoachi,2026,Lesiones dolosas,0
Bacoachi,2026,Narcomenudeo con fines de venta,0
Bacoachi,2026,Narcomenudeo posesión simple,0
Bacoachi,2026,Otros delitos contra el patrimonio,0
Bacoachi,2026,Otros delitos contra la familia,0
Bacoachi,2026,Otros delitos contra la sociedad,0
Bacoachi,2026,Otros delitos del Fuero Común,0
Bacoachi,2026,Otros delitos que atentan contra la libertad personal,0
Bacoachi,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Bacoachi,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Bacoachi,2026,Otros robos,0
Bacoachi,2026,Pornografía infantil,0
Bacoachi,2026,Privación ilegal de la libertad,0
Bacoachi,2026,Rapto,0
Bacoachi,2026,Retención o sustracción de menores e incapaces,0
Bacoachi,2026,Robo a casa habitación,0
Bacoachi,2026,Robo a institución bancaria,0
Bacoachi,2026,Robo a negocio,0
Bacoachi,2026,Robo a transeúnte en espacio abierto al público,0
Bacoachi,2026,Robo a transeúnte en vía pública,0
Bacoachi,2026,Robo a transportista,0
Bacoachi,2026,Robo de autopartes,0
Bacoachi,2026,Robo de ganado,0
Bacoachi,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Bacoachi,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Bacoachi,2026,Robo de maquinaria - Tractores y/o montacargas,0
Bacoachi,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Bacoachi,2026,Robo de vehículo automotor - Embarcaciones,0
Bacoachi,2026,Robo de vehículo automotor - Motocicleta,0
Bacoachi,2026,Robo en transporte individual,0
Bacoachi,2026,Robo en transporte público colectivo,0
Bacoachi,2026,Robo en transporte público individual,0
Bacoachi,2026,Secuestro con calidad de rehén,0
Bacoachi,2026,Secuestro exprés,0
Bacoachi,2026,Secuestro extorsivo,0
Bacoachi,2026,Secuestro para causar daño,0
Bacoachi,2026,Suplantación y usurpación de identidad,0
Bacoachi,2026,Tentativa de extorsión por otros medios,0
Bacoachi,2026,Tentativa de extorsión presencial,0
Bacoachi,2026,Tentativa de feminicidio,0
Bacoachi,2026,Tentativa de homicidio doloso,0
Bacoachi,2026,Tortura,0
Bacoachi,2026,Trata de personas con fines de explotación sexual,0
Bacoachi,2026,Trata de personas con fines de trabajo o servicios forzados,0
Bacoachi,2026,Trata de personas con fines de tráfico de órganos,0
Bacoachi,2026,Trata de personas con otros fines,0
Bacoachi,2026,Tráfico de menores,0
Bacoachi,2026,Violación a la intimidad sexual,0
Bacoachi,2026,Violación equiparada,0
Bacoachi,2026,Violación simple,0
Bacoachi,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Bacoachi,2026,Violencia familiar,0
Banámichi,2026,Aborto,0
Banámichi,2026,Abuso de confianza,0
Banámichi,2026,Abuso sexual,0
Banámichi,2026,Acoso sexual,0
Banámichi,2026,Allanamiento de morada,1
Banámichi,2026,Amenazas,1
Banámichi,2026,Contra el medio ambiente,0
Banámichi,2026,Corrupción de menores,0
Banámichi,2026,Daño a la propiedad,0
Banámichi,2026,Delitos cometidos por servidores públicos,0
Banámichi,2026,Delitos contra la administración de justicia,0
Banámichi,2026,Despojo,0
Banámichi,2026,Discriminación,0
Banámichi,2026,Electorales,0
Banámichi,2026,Evasión de presos,0
Banámichi,2026,Extorsión por otros medios,0
Banámichi,2026,Extorsión presencial,0
Banámichi,2026,Falsedad,0
Banámichi,2026,Falsificación,0
Banámichi,2026,Feminicidio,0
Banámichi,2026,Fraude,0
Banámichi,2026,Homicidio culposo,0
Banámichi,2026,Homicidio doloso,0
Banámichi,2026,Hostigamiento sexual,0
Banámichi,2026,Incesto,0
Banámichi,2026,Incumplimiento de obligaciones de asistencia familiar,0
Banámichi,2026,Lesiones culposas,1
Banámichi,2026,Lesiones dolosas,0
Banámichi,2026,Narcomenudeo con fines de venta,0
Banámichi,2026,Narcomenudeo posesión simple,0
Banámichi,2026,Otros delitos contra el patrimonio,0
Banámichi,2026,Otros delitos contra la familia,0
Banámichi,2026,Otros delitos contra la sociedad,0
Banámichi,2026,Otros delitos del Fuero Común,0
Banámichi,2026,Otros delitos que atentan contra la libertad personal,0
Banámichi,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Banámichi,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Banámichi,2026,Otros robos,0
Banámichi,2026,Pornografía infantil,0
Banámichi,2026,Privación ilegal de la libertad,0
Banámichi,2026,Rapto,0
Banámichi,2026,Retención o sustracción de menores e incapaces,0
Banámichi,2026,Robo a casa habitación,0
Banámichi,2026,Robo a institución bancaria,0
Banámichi,2026,Robo a negocio,0
Banámichi,2026,Robo a transeúnte en espacio abierto al público,0
Banámichi,2026,Robo a transeúnte en vía pública,0
Banámichi,2026,Robo a transportista,0
Banámichi,2026,Robo de autopartes,0
Banámichi,2026,Robo de ganado,0
Banámichi,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Banámichi,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Banámichi,2026,Robo de maquinaria - Tractores y/o montacargas,0
Banámichi,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Banámichi,2026,Robo de vehículo automotor - Embarcaciones,0
Banámichi,2026,Robo de vehículo automotor - Motocicleta,0
Banámichi,2026,Robo en transporte individual,0
Banámichi,2026,Robo en transporte público colectivo,0
Banámichi,2026,Robo en transporte público individual,0
Banámichi,2026,Secuestro con calidad de rehén,0
Banámichi,2026,Secuestro exprés,0
Banámichi,2026,Secuestro extorsivo,0
Banámichi,2026,Secuestro para causar daño,0
Banámichi,2026,Suplantación y usurpación de identidad,0
Banámichi,2026,Tentativa de extorsión por otros medios,0
Banámichi,2026,Tentativa de extorsión presencial,0
Banámichi,2026,Tentativa de feminicidio,0
Banámichi,2026,Tentativa de homicidio doloso,0
Banámichi,2026,Tortura,0
Banámichi,2026,Trata de personas con fines de explotación sexual,0
Banámichi,2026,Trata de personas con fines de trabajo o servicios forzados,0
Banámichi,2026,Trata de personas con fines de tráfico de órganos,0
Banámichi,2026,Trata de personas con otros fines,0
Banámichi,2026,Tráfico de menores,0
Banámichi,2026,Violación a la intimidad sexual,0
Banámichi,2026,Violación equiparada,0
Banámichi,2026,Violación simple,0
Banámichi,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Banámichi,2026,Violencia familiar,0
Bavispe,2026,Aborto,0
Bavispe,2026,Abuso de confianza,0
Bavispe,2026,Abuso sexual,0
Bavispe,2026,Acoso sexual,0
Bavispe,2026,Allanamiento de morada,0
Bavispe,2026,Amenazas,0
Bavispe,2026,Contra el medio ambiente,0
Bavispe,2026,Corrupción de menores,0
Bavispe,2026,Daño a la propiedad,0
Bavispe,2026,Delitos cometidos por servidores públicos,0
Bavispe,2026,Delitos contra la administración de justicia,0
Bavispe,2026,Despojo,0
Bavispe,2026,Discriminación,0
Bavispe,2026,Electorales,0
Bavispe,2026,Evasión de presos,0
Bavispe,2026,Extorsión por otros medios,0
Bavispe,2026,Extorsión presencial,0
Bavispe,2026,Falsedad,0
Bavispe,2026,Falsificación,0
Bavispe,2026,Feminicidio,0
Bavispe,2026,Fraude,0
Bavispe,2026,Homicidio culposo,0
Bavispe,2026,Homicidio doloso,0
Bavispe,2026,Hostigamiento sexual,0
Bavispe,2026,Incesto,0
Bavispe,2026,Incumplimiento de obligaciones de asistencia familiar,0
Bavispe,2026,Lesiones culposas,0
Bavispe,2026,Lesiones dolosas,0
Bavispe,2026,Narcomenudeo con fines de venta,0
Bavispe,2026,Narcomenudeo posesión simple,0
Bavispe,2026,Otros delitos contra el patrimonio,0
Bavispe,2026,Otros delitos contra la familia,0
Bavispe,2026,Otros delitos contra la sociedad,0
Bavispe,2026,Otros delitos del Fuero Común,0
Bavispe,2026,Otros delitos que atentan contra la libertad personal,0
Bavispe,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Bavispe,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Bavispe,2026,Otros robos,0
Bavispe,2026,Pornografía infantil,0
Bavispe,2026,Privación ilegal de la libertad,0
Bavispe,2026,Rapto,0
Bavispe,2026,Retención o sustracción de menores e incapaces,0
Bavispe,2026,Robo a casa habitación,0
Bavispe,2026,Robo a institución bancaria,0
Bavispe,2026,Robo a negocio,0
Bavispe,2026,Robo a transeúnte en espacio abierto al público,0
Bavispe,2026,Robo a transeúnte en vía pública,0
Bavispe,2026,Robo a transportista,0
Bavispe,2026,Robo de autopartes,0
Bavispe,2026,Robo de ganado,0
Bavispe,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Bavispe,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Bavispe,2026,Robo de maquinaria - Tractores y/o montacargas,0
Bavispe,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Bavispe,2026,Robo de vehículo automotor - Embarcaciones,0
Bavispe,2026,Robo de vehículo automotor - Motocicleta,0
Bavispe,2026,Robo en transporte individual,0
Bavispe,2026,Robo en transporte público colectivo,0
Bavispe,2026,Robo en transporte público individual,0
Bavispe,2026,Secuestro con calidad de rehén,0
Bavispe,2026,Secuestro exprés,0
Bavispe,2026,Secuestro extorsivo,0
Bavispe,2026,Secuestro para causar daño,0
Bavispe,2026,Suplantación y usurpación de identidad,0
Bavispe,2026,Tentativa de extorsión por otros medios,0
Bavispe,2026,Tentativa de extorsión presencial,0
Bavispe,2026,Tentativa de feminicidio,0
Bavispe,2026,Tentativa de homicidio doloso,0
Bavispe,2026,Tortura,0
Bavispe,2026,Trata de personas con fines de explotación sexual,0
Bavispe,2026,Trata de personas con fines de trabajo o servicios forzados,0
Bavispe,2026,Trata de personas con fines de tráfico de órganos,0
Bavispe,2026,Trata de personas con otros fines,0
Bavispe,2026,Tráfico de menores,0
Bavispe,2026,Violación a la intimidad sexual,0
Bavispe,2026,Violación equiparada,0
Bavispe,2026,Violación simple,0
Bavispe,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Bavispe,2026,Violencia familiar,0
Baviácora,2026,Aborto,0
Baviácora,2026,Abuso de confianza,0
Baviácora,2026,Abuso sexual,0
Baviácora,2026,Acoso sexual,0
Baviácora,2026,Allanamiento de morada,0
Baviácora,2026,Amenazas,0
Baviácora,2026,Contra el medio ambiente,0
Baviácora,2026,Corrupción de menores,0
Baviácora,2026,Daño a la propiedad,1
Baviácora,2026,Delitos cometidos por servidores públicos,0
Baviácora,2026,Delitos contra la administración de justicia,0
Baviácora,2026,Despojo,0
Baviácora,2026,Discriminación,0
Baviácora,2026,Electorales,0
Baviácora,2026,Evasión de presos,0
Baviácora,2026,Extorsión por otros medios,0
Baviácora,2026,Extorsión presencial,0
Baviácora,2026,Falsedad,0
Baviácora,2026,Falsificación,0
Baviácora,2026,Feminicidio,0
Baviácora,2026,Fraude,0
Baviácora,2026,Homicidio culposo,0
Baviácora,2026,Homicidio doloso,0
Baviácora,2026,Hostigamiento sexual,0
Baviácora,2026,Incesto,0
Baviácora,2026,Incumplimiento de obligaciones de asistencia familiar,1
Baviácora,2026,Lesiones culposas,0
Baviácora,2026,Lesiones dolosas,0
Baviácora,2026,Narcomenudeo con fines de venta,0
Baviácora,2026,Narcomenudeo posesión simple,0
Baviácora,2026,Otros delitos contra el patrimonio,0
Baviácora,2026,Otros delitos contra la familia,0
Baviácora,2026,Otros delitos contra la sociedad,0
Baviácora,2026,Otros delitos del Fuero Común,0
Baviácora,2026,Otros delitos que atentan contra la libertad personal,0
Baviácora,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Baviácora,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Baviácora,2026,Otros robos,0
Baviácora,2026,Pornografía infantil,0
Baviácora,2026,Privación ilegal de la libertad,0
Baviácora,2026,Rapto,0
Baviácora,2026,Retención o sustracción de menores e incapaces,0
