Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Mes,Valor,Fecha
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Junio,8,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Junio,32,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Junio,5,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Junio,7,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Junio,6,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Junio,4,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Junio,3,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Junio,6,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Junio,12,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Junio,8,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Junio,25,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Junio,5,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Junio,8,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Junio,5,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Junio,9,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Junio,2,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Junio,21,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Junio,8,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Junio,8,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Junio,3,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Junio,2,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Junio,5,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Junio,69,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Junio,7,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Junio,7,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Junio,59,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Junio,7,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Junio,4,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Junio,15,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Junio,16,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Junio,1,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Junio,8,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Junio,0,2017-06-01
2017,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Junio,1,2017-06-01
2017,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Junio,3,2017-06-01
2017,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Junio,7,2017-06-01
2017,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Junio,11,2017-06-01
2017,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Junio,5,2017-06-01
2017,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Junio,1,2017-06-01
2017,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Junio,8,2017-06-01
2017,26,Sonora,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Junio,8,2017-06-01
2017,26,Sonora,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Junio,0,2017-06-01
2017,26,Sonora,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Junio,0,2017-06-01
2017,26,Sonora,El patrimonio,Extorsión,Extorsión,Extorsión,Julio,0,2017-07-01
2017,26,Sonora,El patrimonio,Extorsión,Extorsión,Extorsión,Julio,0,2017-07-01
2017,26,Sonora,El patrimonio,Extorsión,Extorsión,Extorsión,Julio,0,2017-07-01
2017,26,Sonora,El patrimonio,Extorsión,Extorsión,Extorsión,Julio,0,2017-07-01
