Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Mes,Valor,Fecha
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Libertad personal,Rapto,Rapto,Rapto,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Libertad personal,Secuestro,Secuestro con calidad de rehén,Secuestro con calidad de rehén,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Libertad personal,Secuestro,Secuestro exprés,Secuestro exprés,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Libertad personal,Secuestro,Secuestro para causar daño,Secuestro para causar daño,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Otros bienes jurídicos afectados (del fuero común),Delitos contra la administración de justicia,Delitos contra la administración de justicia,Delitos contra la administración de justicia,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Otros bienes jurídicos afectados (del fuero común),Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Noviembre,0,2026-11-01
2026,26,Sonora,26024,Divisaderos,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Despojo,Despojo,Despojo,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Extorsión,Extorsión por otros medios,Extorsión por otros medios,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Extorsión,Extorsión presencial,Extorsión presencial,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Extorsión,Tentativa de extorsión por otros medios,Tentativa de extorsión por otros medios,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Extorsión,Tentativa de extorsión presencial,Tentativa de extorsión presencial,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Fraude,Fraude,Fraude,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Otros robos,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Otros robos,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo a casa habitación,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo a casa habitación,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo a institución bancaria,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo a negocio,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo a negocio,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo a transportista,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo a transportista,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo de autopartes,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo de autopartes,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo de ganado,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo de ganado,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo en transporte individual,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo en transporte individual,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo en transporte público individual,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La libertad y la seguridad sexual,Violación,Violación equiparada,Violación equiparada,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La libertad y la seguridad sexual,Violación,Violación simple,Violación simple,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La libertad y la seguridad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La sociedad,Discriminación,Discriminación,Discriminación,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La sociedad,Pornografía infantil,Pornografía infantil,Pornografía infantil,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La sociedad,Trata de personas,Trata de personas con fines de explotación sexual,Trata de personas con fines de explotación sexual,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La sociedad,Trata de personas,Trata de personas con fines de tráfico de órganos,Trata de personas con fines de tráfico de órganos,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Aborto,Aborto,Aborto,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Libertad personal,Rapto,Rapto,Rapto,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Libertad personal,Secuestro,Secuestro con calidad de rehén,Secuestro con calidad de rehén,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Libertad personal,Secuestro,Secuestro exprés,Secuestro exprés,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Libertad personal,Secuestro,Secuestro para causar daño,Secuestro para causar daño,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Otros bienes jurídicos afectados (del fuero común),Delitos contra la administración de justicia,Delitos contra la administración de justicia,Delitos contra la administración de justicia,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Otros bienes jurídicos afectados (del fuero común),Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Noviembre,0,2026-11-01
2026,26,Sonora,26025,Empalme,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Despojo,Despojo,Despojo,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Extorsión,Extorsión por otros medios,Extorsión por otros medios,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Extorsión,Extorsión presencial,Extorsión presencial,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Extorsión,Tentativa de extorsión por otros medios,Tentativa de extorsión por otros medios,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Extorsión,Tentativa de extorsión presencial,Tentativa de extorsión presencial,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Fraude,Fraude,Fraude,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Otros robos,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Otros robos,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo a casa habitación,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo a casa habitación,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo a institución bancaria,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo a negocio,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo a negocio,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo a transportista,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo a transportista,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo de autopartes,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo de autopartes,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo de ganado,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo de ganado,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Con violencia,Noviembre,0,2026-11-01
2026,26,Sonora,26026,Etchojoa,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Sin violencia,Noviembre,0,2026-11-01
